Date,Open,High,Low,Close,Adj Close,Volume
2022-01-03,459.79998779296875,463.0,453.0,453.79998779296875,448.4855041503906,6021146
2022-01-04,455.3999938964844,458.0,445.3999938964844,450.0,444.73004150390625,13562081
2022-01-05,442.3999938964844,444.0,429.0,430.6000061035156,425.5572509765625,31926972
2022-01-06,421.0,437.20001220703125,421.0,437.0,431.88226318359375,22394447
2022-01-07,445.0,448.3999938964844,438.3999938964844,443.0,437.81201171875,20813417
2022-01-10,434.8294372558594,443.75897216796875,429.3940734863281,439.8765869140625,434.7251892089844,20153237
2022-01-11,444.53546142578125,448.4178771972656,440.84716796875,446.4766540527344,441.2479553222656,16902063
2022-01-12,457.9297790527344,466.6651916503906,455.40618896484375,466.6651916503906,461.2000732421875,29130943
2022-01-13,471.7123107910156,471.7123107910156,458.5121154785156,461.22979736328125,455.8283386230469,18863209
2022-01-14,448.4178771972656,460.25921630859375,448.4178771972656,459.48272705078125,454.1017150878906,14138429
2022-01-17,458.1238708496094,459.8709716796875,450.35906982421875,451.91204833984375,446.61968994140625,13066889
2022-01-18,454.04736328125,457.1532897949219,437.547119140625,439.48834228515625,434.34149169921875,24250731
2022-01-19,439.6824645996094,444.53546142578125,436.7706604003906,442.400146484375,437.21917724609375,18019787
2022-01-20,442.0,472.0,442.0,471.6000061035156,466.07708740234375,29536303
2022-01-21,468.79998779296875,478.3999938964844,467.0,474.79998779296875,469.2395935058594,26820113
2022-01-24,470.0,473.6000061035156,465.79998779296875,469.6000061035156,464.10052490234375,14677184
2022-01-25,459.3999938964844,468.0,459.3999938964844,466.79998779296875,461.3332824707031,24998708
2022-01-26,470.0,476.6000061035156,466.0,473.6000061035156,468.05364990234375,21619270
2022-01-27,465.0,467.0,457.79998779296875,463.0,457.5777893066406,20507145
2022-01-28,463.0,464.0,455.6000061035156,460.0,454.6129150390625,15027473
2022-01-31,471.20001220703125,471.20001220703125,471.20001220703125,471.20001220703125,465.6817626953125,0
2022-02-04,483.0,483.0,471.0,479.0,473.3904113769531,15930509
2022-02-07,482.0,482.0,470.20001220703125,478.0,472.4021301269531,15382223
2022-02-08,474.6000061035156,476.0,469.0,470.0,464.4958190917969,18754239
2022-02-09,480.0,483.6000061035156,476.6000061035156,482.79998779296875,477.1459045410156,23365228
2022-02-10,488.0,488.0,475.79998779296875,484.3999938964844,478.7272033691406,18808693
2022-02-11,478.79998779296875,483.6000061035156,472.3999938964844,477.0,471.4138488769531,15523403
2022-02-14,470.20001220703125,472.6000061035156,465.3999938964844,472.0,466.472412109375,12861260
2022-02-15,472.0,474.6000061035156,466.3999938964844,470.0,464.4958190917969,13889441
2022-02-16,477.0,477.0,471.20001220703125,476.20001220703125,470.6231994628906,12209598
2022-02-17,476.20001220703125,479.6000061035156,472.0,479.0,473.3904113769531,12923901
2022-02-18,479.0,482.79998779296875,468.0,470.0,464.4958190917969,24032950
2022-02-21,464.20001220703125,466.79998779296875,440.6000061035156,445.3999938964844,440.18389892578125,46042457
2022-02-22,432.20001220703125,445.20001220703125,432.20001220703125,444.79998779296875,439.5909423828125,30562929
2022-02-23,442.3999938964844,451.3999938964844,442.3999938964844,445.0,439.7886047363281,20241593
2022-02-24,436.20001220703125,439.6000061035156,423.6000061035156,427.79998779296875,422.7900085449219,33972108
2022-02-25,432.3999938964844,439.0,420.20001220703125,424.0,419.0345153808594,25527592
2022-02-28,420.0,425.3999938964844,414.3999938964844,421.20001220703125,416.267333984375,26849319
2022-03-01,421.20001220703125,439.0,420.3999938964844,431.0,425.95257568359375,19308969
2022-03-02,427.0,434.79998779296875,422.79998779296875,423.3999938964844,418.4415283203125,14011686
2022-03-03,422.79998779296875,426.3999938964844,415.3999938964844,418.79998779296875,413.8954162597656,19870075
2022-03-04,403.0,406.20001220703125,400.0,403.20001220703125,398.4781188964844,41553093
2022-03-07,389.0,397.20001220703125,381.0,388.0,383.45611572265625,39878587
2022-03-08,389.0,396.3999938964844,380.3999938964844,383.20001220703125,378.7123718261719,32260710
2022-03-09,383.20001220703125,390.79998779296875,370.0,384.79998779296875,380.2935791015625,33209737
2022-03-10,395.3999938964844,398.79998779296875,381.20001220703125,385.0,380.49127197265625,24062703
2022-03-11,369.0,375.3999938964844,360.0,367.79998779296875,363.49267578125,48435608
2022-03-14,353.0,359.6000061035156,330.0,331.79998779296875,327.9142761230469,66910165
2022-03-15,305.20001220703125,333.20001220703125,297.0,298.0,294.5101318359375,118398276
2022-03-16,315.20001220703125,370.79998779296875,310.3999938964844,367.0,362.7020568847656,107736861
2022-03-17,401.0,401.0,373.6000061035156,390.0,385.4327087402344,69692613
2022-03-18,380.0,392.79998779296875,371.0,381.0,376.5380859375,37714558
2022-03-21,392.20001220703125,392.3999938964844,370.3999938964844,372.3999938964844,368.0387878417969,30703044
2022-03-22,370.0,389.0,362.0,388.0,383.45611572265625,31006056
2022-03-23,399.0,403.6000061035156,385.20001220703125,389.0,384.44439697265625,42256861
2022-03-24,373.0,381.6000061035156,365.0,366.0,361.7137756347656,46931459
2022-03-25,358.6000061035156,368.3999938964844,351.0,356.3999938964844,352.2261962890625,38297070
2022-03-28,358.0,372.6000061035156,354.0,366.3999938964844,362.1091003417969,26933320
2022-03-29,371.0,380.3999938964844,370.0,377.20001220703125,372.7826232910156,20901992
2022-03-30,383.0,388.6000061035156,380.20001220703125,380.6000061035156,376.1427917480469,26951872
2022-03-31,382.3999938964844,382.3999938964844,372.6000061035156,374.20001220703125,369.8177490234375,14589554
2022-04-01,367.0,378.79998779296875,362.20001220703125,378.79998779296875,374.3638610839844,14496674
2022-04-04,388.79998779296875,391.0,383.79998779296875,390.0,385.4327087402344,15665556
2022-04-06,383.0,385.0,380.0,381.0,376.5380859375,17127923
2022-04-07,375.6000061035156,383.6000061035156,373.79998779296875,374.3999938964844,370.0154113769531,15874056
2022-04-08,370.0,372.20001220703125,366.0,369.6000061035156,365.2716064453125,19600870
2022-04-11,366.0,366.20001220703125,353.0,353.6000061035156,349.458984375,22788891
2022-04-12,363.79998779296875,372.6000061035156,358.6000061035156,366.3999938964844,362.1091003417969,26409818
2022-04-13,366.0,379.0,361.79998779296875,373.6000061035156,369.2247619628906,21642119
2022-04-14,378.79998779296875,379.0,372.6000061035156,374.3999938964844,370.0154113769531,15160373
2022-04-19,365.79998779296875,367.6000061035156,361.0,364.0,359.7371826171875,17741106
2022-04-20,364.6000061035156,368.79998779296875,361.6000061035156,362.0,357.7606201171875,10853604
2022-04-21,352.0,356.20001220703125,343.0,348.0,343.924560546875,25738562
2022-04-22,334.79998779296875,343.0,334.20001220703125,340.6000061035156,336.6112365722656,28031299
2022-04-25,332.20001220703125,338.6000061035156,325.20001220703125,327.3999938964844,323.5657958984375,25788422
2022-04-26,332.20001220703125,341.6000061035156,330.6000061035156,335.79998779296875,331.8674011230469,27288328
2022-04-27,332.0,338.6000061035156,328.20001220703125,334.79998779296875,330.879150390625,23408627
2022-04-28,340.6000061035156,340.6000061035156,331.20001220703125,339.79998779296875,335.8205871582031,21233188
2022-04-29,339.0,388.0,337.3999938964844,377.3999938964844,372.9802551269531,47467097
2022-05-03,379.0,384.79998779296875,365.3999938964844,380.0,375.5498352050781,25571291
2022-05-04,374.3999938964844,375.79998779296875,366.20001220703125,368.3999938964844,364.0856628417969,14101831
2022-05-05,375.79998779296875,378.0,366.3999938964844,366.3999938964844,362.1091003417969,21393922
2022-05-06,352.6000061035156,355.3999938964844,347.0,349.20001220703125,345.11053466796875,22923262
2022-05-10,332.0,345.3999938964844,330.0,341.20001220703125,337.2042236328125,28398736
2022-05-11,339.6000061035156,362.0,339.6000061035156,350.3999938964844,346.29644775390625,24348791
2022-05-12,342.79998779296875,352.20001220703125,341.79998779296875,344.20001220703125,340.1690673828125,20022898
2022-05-13,350.0,357.20001220703125,350.0,354.3999938964844,350.2496032714844,19487577
2022-05-16,360.0,362.3999938964844,347.20001220703125,350.0,345.901123046875,15558023
2022-05-17,354.3999938964844,369.3999938964844,354.3999938964844,368.3999938964844,364.0856628417969,30117051
2022-05-18,375.20001220703125,375.20001220703125,358.0,365.6000061035156,361.3184509277344,28343560
2022-05-19,342.0,343.6000061035156,334.0,341.79998779296875,337.7971496582031,60149532
2022-05-20,348.0,354.79998779296875,346.0,352.20001220703125,349.7124328613281,28325659
2022-05-23,349.6000061035156,350.6000061035156,342.0,346.79998779296875,344.3505554199219,17034672
2022-05-24,342.79998779296875,347.6000061035156,336.3999938964844,338.0,335.6127014160156,19699960
2022-05-25,334.79998779296875,339.79998779296875,334.0,334.0,331.6409606933594,21553207
2022-05-26,335.0,335.79998779296875,330.0,334.20001220703125,331.8395690917969,18496371
2022-05-27,345.6000061035156,347.79998779296875,338.20001220703125,341.79998779296875,339.3858642578125,20760810
2022-05-30,345.79998779296875,351.20001220703125,344.3999938964844,350.0,347.5279541015625,22298377
2022-05-31,349.0,363.0,346.3999938964844,362.3999938964844,359.8403625488281,64756621
2022-06-01,362.0,366.20001220703125,357.79998779296875,360.3999938964844,357.8544921875,26920272
2022-06-02,355.0,360.6000061035156,353.79998779296875,359.0,356.4643859863281,14182488
2022-06-06,362.0,369.3999938964844,356.0,367.6000061035156,365.003662109375,23900121
2022-06-07,372.0,374.79998779296875,363.0,367.6000061035156,365.003662109375,27086986
2022-06-08,375.0,391.3999938964844,373.20001220703125,391.3999938964844,388.63555908203125,47476909
2022-06-09,404.0,406.79998779296875,389.0,394.79998779296875,392.01153564453125,39147100
2022-06-10,384.3999938964844,398.20001220703125,383.0,396.3999938964844,393.6002197265625,29755765
2022-06-13,383.6000061035156,386.79998779296875,373.6000061035156,377.0,374.3372497558594,24938012
2022-06-14,367.3999938964844,378.3999938964844,367.3999938964844,376.0,373.3443298339844,16307664
2022-06-15,376.0,382.20001220703125,375.20001220703125,379.79998779296875,377.1174621582031,21242678
2022-06-16,380.0,382.3999938964844,364.0,367.6000061035156,365.003662109375,22143706
2022-06-17,361.79998779296875,374.6000061035156,361.79998779296875,369.3999938964844,366.7909240722656,19483010
2022-06-20,370.0,374.0,364.6000061035156,370.79998779296875,368.1810302734375,11639693
2022-06-21,371.79998779296875,381.0,370.20001220703125,381.0,378.30902099609375,15013276
2022-06-22,380.79998779296875,380.79998779296875,370.0,370.0,367.3866882324219,13714137
2022-06-23,371.79998779296875,379.3999938964844,369.0,375.0,372.35137939453125,12620777
2022-06-24,379.3999938964844,386.0,374.20001220703125,384.20001220703125,381.4864196777344,18197838
2022-06-27,387.0,400.20001220703125,374.6000061035156,378.20001220703125,375.52880859375,57400982
2022-06-28,372.79998779296875,373.3999938964844,356.3999938964844,365.79998779296875,363.2163391113281,58585070
2022-06-29,360.0,370.3999938964844,356.20001220703125,365.0,362.4220275878906,34975785
2022-06-30,360.0,363.6000061035156,354.0,354.3999938964844,351.8968811035156,33385197
2022-07-04,354.3999938964844,356.3999938964844,344.3999938964844,347.0,344.5491638183594,38455595
2022-07-05,348.0,353.3999938964844,347.3999938964844,348.79998779296875,346.33642578125,19486553
2022-07-06,349.0,353.0,340.79998779296875,347.6000061035156,345.1449279785156,24822317
2022-07-07,343.20001220703125,351.6000061035156,342.79998779296875,351.6000061035156,349.1166687011719,18985683
2022-07-08,357.20001220703125,357.20001220703125,348.6000061035156,352.6000061035156,350.1095886230469,18754352
2022-07-11,344.3999938964844,346.20001220703125,340.20001220703125,342.3999938964844,339.98162841796875,20598133
2022-07-12,338.6000061035156,340.79998779296875,336.20001220703125,337.79998779296875,335.41412353515625,17307064
2022-07-13,338.6000061035156,341.20001220703125,335.0,335.3999938964844,333.03106689453125,17134245
2022-07-14,334.6000061035156,337.3999938964844,332.0,335.0,332.6339111328125,16774995
2022-07-15,330.0,332.3999938964844,323.20001220703125,325.0,322.70452880859375,26328504
2022-07-18,326.3999938964844,333.79998779296875,321.0,332.6000061035156,330.2508544921875,20372247
2022-07-19,331.3999938964844,338.3999938964844,330.0,333.20001220703125,330.84661865234375,12655564
2022-07-20,342.0,342.79998779296875,338.0,338.6000061035156,336.20849609375,15982772
2022-07-21,335.0,336.6000061035156,329.20001220703125,334.0,331.6409606933594,19107287
2022-07-22,337.6000061035156,339.6000061035156,330.0,332.0,329.65509033203125,15081236
2022-07-25,329.6000061035156,330.0,321.6000061035156,326.3999938964844,324.0946350097656,16847756
2022-07-26,324.6000061035156,330.3999938964844,323.20001220703125,329.3999938964844,327.0734558105469,13863359
2022-07-27,325.0,327.79998779296875,320.0,320.20001220703125,317.9384460449219,19816350
2022-07-28,324.6000061035156,325.79998779296875,320.0,320.79998779296875,318.5341796875,15349399
2022-07-29,320.79998779296875,323.3999938964844,305.0,306.79998779296875,304.633056640625,37194352
2022-08-01,302.0,304.79998779296875,299.6000061035156,299.6000061035156,297.48394775390625,39993630
2022-08-02,295.20001220703125,295.79998779296875,288.0,295.0,292.9164123535156,42691346
2022-08-03,299.0,306.3999938964844,298.0,302.6000061035156,300.4627380371094,27403685
2022-08-04,307.79998779296875,312.0,305.20001220703125,312.0,309.7963562011719,19792022
